Date,Rainfall_mm,Runoff_Volume_m3,Peak_Flow_m3s,Duration_h,Waterlogging_Depth_cm,Soil_Moisture_pct,Infiltration_Rate_mm_h,Impervious_Surface_pct,Drainage_Density_km_km2,Observed_Runoff_m3s,Predicted_Runoff_m3s,Forecast_Error_pct
2023-02-27 23:00:00,10.73,238.14,1.187,4,2.96,23.5,14.13,31.01,0.244,0.973,1.067,9.66
2023-02-28 00:00:00,6.37,495.49,1.824,6,13.66,41.62,35.37,43.54,0.752,0.357,0.365,2.24
2023-02-28 01:00:00,4.97,181.06,0.333,2,2.62,18.36,27.55,36.93,0.839,0.698,0.698,0.0
2023-02-28 02:00:00,45.54,173.41,1.115,6,4.29,17.23,5.71,24.73,0.141,0.708,0.691,-2.4
2023-02-28 03:00:00,19.23,327.48,1.771,3,7.75,43.94,30.36,41.34,1.041,1.431,1.545,7.97
2023-02-28 04:00:00,11.85,193.47,0.879,7,3.95,10.88,6.24,48.52,1.097,0.316,0.3,-5.06
2023-02-28 05:00:00,12.39,55.0,1.016,5,3.15,37.5,39.91,6.74,1.035,1.675,1.603,-4.3
2023-02-28 06:00:00,7.55,406.56,0.234,2,8.99,21.25,35.54,35.28,1.007,1.546,1.429,-7.57
2023-02-28 07:00:00,10.63,331.1,0.628,5,1.33,11.31,15.41,8.75,0.919,0.454,0.478,5.29
2023-02-28 08:00:00,6.94,295.03,0.717,1,0.87,42.12,14.01,17.12,0.797,1.466,1.494,1.91
2023-02-28 09:00:00,3.96,581.83,1.896,4,5.58,14.89,18.35,41.43,0.846,1.37,1.4,2.19
2023-02-28 10:00:00,10.94,364.16,0.637,2,10.81,29.31,17.47,61.3,0.987,1.521,1.435,-5.65
2023-02-28 11:00:00,6.47,524.89,0.976,3,8.32,19.59,18.03,62.38,0.829,0.459,0.473,3.05
2023-02-28 12:00:00,11.35,126.7,1.375,7,6.34,12.28,16.14,9.55,0.46,0.399,0.42,5.26
2023-02-28 13:00:00,12.9,363.06,0.408,1,8.49,11.75,26.74,32.24,0.514,0.549,0.533,-2.91
2023-02-28 14:00:00,11.78,527.39,1.024,1,5.48,14.04,10.75,42.9,1.087,0.795,0.843,6.04
2023-02-28 15:00:00,3.67,370.71,1.503,5,14.04,12.5,34.61,14.56,0.119,1.608,1.559,-3.05
2023-02-28 16:00:00,5.92,444.91,1.747,1,0.82,36.62,33.43,54.75,0.869,1.502,1.58,5.19
2023-02-28 17:00:00,6.57,254.62,1.29,2,10.1,26.99,21.68,53.38,1.15,1.858,1.685,-9.31
2023-02-28 18:00:00,16.35,100.85,1.371,5,13.37,22.0,34.85,63.72,0.877,0.211,0.213,0.95
2023-02-28 19:00:00,15.78,301.85,0.34,1,12.06,24.64,13.65,5.55,1.193,0.122,0.133,9.02
2023-02-28 20:00:00,4.54,266.96,1.897,7,2.76,42.51,5.61,19.08,0.856,1.428,1.565,9.59
2023-02-28 21:00:00,2.56,526.88,0.352,3,4.44,41.88,26.67,58.77,0.138,0.631,0.603,-4.44
2023-02-28 22:00:00,35.86,184.2,1.572,7,10.76,35.05,21.03,48.59,1.01,0.735,0.726,-1.22
2023-02-28 23:00:00,11.45,581.7,0.603,6,1.26,40.96,24.85,63.14,0.413,1.139,1.039,-8.78
2023-03-01 00:00:00,2.23,576.98,1.874,2,12.18,21.19,36.48,8.72,0.591,0.295,0.317,7.46
2023-03-01 01:00:00,5.19,186.2,1.468,3,10.78,23.34,38.95,43.8,0.443,1.321,1.339,1.36
2023-03-01 02:00:00,16.82,241.43,1.532,3,10.94,31.48,27.21,41.99,0.395,0.718,0.702,-2.23
2023-03-01 03:00:00,30.39,542.56,0.516,5,1.5,31.83,31.74,7.32,0.575,1.302,1.201,-7.76
2023-03-01 04:00:00,27.18,581.64,0.942,4,10.77,26.86,7.93,38.38,0.517,1.685,1.836,8.96
2023-03-01 05:00:00,11.11,293.89,1.274,5,10.2,24.02,10.63,44.62,0.797,0.425,0.428,0.71
2023-03-01 06:00:00,8.36,226.55,1.563,2,12.46,44.52,30.66,17.43,0.994,1.869,1.788,-4.33
2023-03-01 07:00:00,3.35,339.35,0.298,2,0.62,38.74,20.1,22.77,0.427,1.108,1.075,-2.98
2023-03-01 08:00:00,8.9,428.27,1.928,5,0.35,25.22,20.61,46.62,0.335,1.854,1.769,-4.58
2023-03-01 09:00:00,3.79,200.41,1.791,4,5.6,35.46,15.8,35.44,0.834,0.495,0.505,2.02
2023-03-01 10:00:00,5.97,455.06,0.614,7,2.23,19.43,26.26,60.77,0.837,1.249,1.356,8.57
2023-03-01 11:00:00,15.19,78.41,1.663,5,8.38,13.51,11.48,27.25,1.091,0.867,0.929,7.15
2023-03-01 12:00:00,6.91,77.11,1.085,2,13.76,22.34,26.94,22.33,0.118,1.571,1.559,-0.76
2023-03-01 13:00:00,6.54,262.46,0.977,4,5.87,24.1,11.08,69.02,1.038,1.251,1.333,6.55
2023-03-01 14:00:00,8.01,244.41,0.697,2,12.67,10.58,7.23,64.22,0.673,1.04,1.024,-1.54
2023-03-01 15:00:00,39.28,223.6,1.204,4,0.0,38.52,16.56,6.88,0.783,1.835,1.744,-4.96
2023-03-01 16:00:00,3.02,320.06,1.487,4,2.53,22.57,13.09,55.1,0.201,0.817,0.896,9.67
2023-03-01 17:00:00,10.28,226.4,0.881,5,0.46,30.31,36.11,12.17,0.576,0.518,0.498,-3.86
2023-03-01 18:00:00,25.62,155.74,1.296,5,4.92,12.59,6.92,6.79,0.35,1.255,1.211,-3.51
2023-03-01 19:00:00,8.0,220.21,1.429,5,13.62,16.12,11.18,22.79,0.38,1.286,1.412,9.8
2023-03-01 20:00:00,18.99,586.2,1.451,4,1.45,41.14,24.21,22.51,0.655,0.934,0.866,-7.28
2023-03-01 21:00:00,2.39,276.11,0.199,4,9.1,31.3,21.84,58.26,0.994,1.025,1.078,5.17
2023-03-01 22:00:00,7.09,294.59,1.734,2,6.77,43.26,6.6,51.19,0.918,1.923,2.091,8.74
2023-03-01 23:00:00,4.16,367.1,0.971,3,14.08,44.96,5.25,68.8,0.75,1.492,1.496,0.27
2023-03-02 00:00:00,7.93,590.84,0.599,5,1.84,23.02,39.58,51.25,0.693,0.31,0.279,-10.0
2023-03-02 01:00:00,8.06,182.88,0.559,6,3.18,20.46,28.06,32.19,0.57,0.503,0.49,-2.58
2023-03-02 02:00:00,8.71,424.71,1.018,2,0.44,40.04,17.79,50.43,1.17,1.954,1.802,-7.78
2023-03-02 03:00:00,15.1,443.79,1.785,2,6.51,44.95,21.47,69.96,0.716,1.48,1.455,-1.69
2023-03-02 04:00:00,0.62,384.03,0.819,1,4.17,32.04,14.33,51.16,0.379,1.839,1.946,5.82
2023-03-02 05:00:00,5.0,98.72,1.524,5,13.05,37.83,17.07,54.51,0.353,0.677,0.669,-1.18
2023-03-02 06:00:00,9.77,422.28,0.284,7,9.07,37.36,27.72,65.99,0.772,1.51,1.489,-1.39
2023-03-02 07:00:00,1.14,85.25,1.005,2,9.21,22.44,35.9,12.39,0.675,1.457,1.474,1.17
2023-03-02 08:00:00,13.01,377.88,1.984,1,7.98,30.1,11.44,50.81,0.108,0.66,0.671,1.67
2023-03-02 09:00:00,4.92,456.77,1.564,6,1.38,39.16,34.41,60.3,1.013,1.147,1.229,7.15
2023-03-02 10:00:00,7.2,166.03,0.5,6,6.68,34.08,9.25,67.03,0.875,1.292,1.242,-3.87
2023-03-02 11:00:00,15.57,512.89,1.053,7,14.99,10.74,12.52,18.71,0.828,1.014,1.079,6.41
2023-03-02 12:00:00,19.57,66.69,0.544,5,12.53,21.78,6.3,37.76,0.176,1.672,1.694,1.32
2023-03-02 13:00:00,13.29,514.1,0.878,4,13.4,15.06,9.93,49.24,0.498,1.682,1.615,-3.98
2023-03-02 14:00:00,2.94,303.18,1.582,1,12.35,18.15,37.11,21.09,1.129,1.716,1.646,-4.08
2023-03-02 15:00:00,12.83,169.67,1.565,4,1.55,41.69,21.08,44.03,1.049,1.627,1.582,-2.77
2023-03-02 16:00:00,13.43,123.58,0.533,6,3.41,11.29,7.72,21.74,0.414,1.027,1.052,2.43
2023-03-02 17:00:00,11.65,574.32,1.852,6,0.05,17.69,38.59,26.67,0.273,0.825,0.781,-5.33
2023-03-02 18:00:00,21.71,89.97,1.226,3,4.55,20.83,35.76,33.7,0.594,1.68,1.821,8.39
2023-03-02 19:00:00,8.89,159.5,0.822,3,1.63,31.59,31.41,39.4,0.491,1.031,1.046,1.45
2023-03-02 20:00:00,21.16,241.3,1.054,7,7.09,28.69,37.67,34.21,0.85,0.568,0.616,8.45
2023-03-02 21:00:00,21.07,391.13,1.25,3,10.16,17.64,12.7,37.06,1.163,1.064,0.967,-9.12
2023-03-02 22:00:00,13.7,349.64,1.164,3,13.12,15.75,34.27,24.41,0.499,0.37,0.358,-3.24
2023-03-02 23:00:00,10.4,119.1,1.024,7,11.24,18.29,29.15,15.33,0.168,1.414,1.279,-9.55
2023-03-03 00:00:00,11.69,209.35,1.059,2,14.08,27.59,35.44,8.08,1.087,0.738,0.704,-4.61
2023-03-03 01:00:00,24.83,181.31,0.435,3,0.81,19.49,32.89,17.74,0.142,0.595,0.638,7.23
2023-03-03 02:00:00,17.34,167.45,1.644,2,0.18,43.17,17.13,42.83,1.148,1.917,1.739,-9.29
2023-03-03 03:00:00,3.29,276.13,1.129,2,9.92,26.24,32.1,56.1,0.831,1.576,1.556,-1.27
2023-03-03 04:00:00,11.17,437.22,0.349,5,4.34,12.06,14.19,16.0,1.136,1.595,1.473,-7.65
2023-03-03 05:00:00,3.97,169.6,1.556,2,3.8,35.52,16.5,12.06,0.32,1.285,1.264,-1.63
2023-03-03 06:00:00,4.79,251.67,1.872,2,4.96,21.51,8.78,53.7,0.145,1.694,1.809,6.79
2023-03-03 07:00:00,6.16,265.0,1.9,3,4.05,32.87,37.73,24.84,0.637,1.542,1.58,2.46
2023-03-03 08:00:00,2.15,587.05,0.801,2,7.67,19.79,15.19,66.85,0.596,1.238,1.297,4.77
2023-03-03 09:00:00,3.74,575.07,0.357,4,6.6,29.98,23.22,51.43,0.465,1.926,1.868,-3.01
2023-03-03 10:00:00,22.49,490.08,1.085,7,7.69,37.03,18.7,26.24,1.153,0.464,0.505,8.84
2023-03-03 11:00:00,4.77,182.91,0.314,3,10.09,42.48,38.6,23.82,1.005,1.892,1.971,4.18
2023-03-03 12:00:00,15.16,87.42,1.875,7,5.81,19.14,16.73,39.04,0.828,0.863,0.85,-1.51
2023-03-03 13:00:00,9.49,224.3,0.449,1,3.77,21.72,32.25,10.14,0.279,1.104,1.088,-1.45
2023-03-03 14:00:00,12.44,196.74,0.58,3,2.49,26.25,34.94,12.65,0.908,0.333,0.361,8.41
2023-03-03 15:00:00,12.81,328.26,0.873,2,5.24,42.45,20.25,16.43,0.9,1.126,1.143,1.51
2023-03-03 16:00:00,3.59,477.75,0.828,4,11.13,41.55,18.24,55.36,0.568,1.261,1.313,4.12
2023-03-03 17:00:00,15.09,522.08,1.61,7,11.35,13.15,31.17,38.4,1.117,1.996,1.963,-1.65
2023-03-03 18:00:00,2.64,514.68,0.967,3,10.0,14.62,36.95,5.69,0.284,1.953,1.845,-5.53
2023-03-03 19:00:00,4.6,247.82,0.424,4,3.51,27.34,31.42,48.78,0.394,1.936,2.023,4.49
2023-03-03 20:00:00,12.68,427.98,0.608,7,8.82,13.73,12.95,32.54,0.17,0.762,0.778,2.1
2023-03-03 21:00:00,3.37,222.06,1.067,1,8.56,22.1,36.09,38.21,0.975,1.983,1.984,0.05
2023-03-03 22:00:00,1.0,83.5,0.38,6,7.26,15.19,18.57,18.92,0.784,0.965,0.989,2.49
2023-03-03 23:00:00,10.8,435.86,1.262,1,8.25,32.26,25.17,40.87,0.446,1.718,1.618,-5.82
2023-03-04 00:00:00,1.76,55.41,1.175,6,7.38,43.23,34.1,68.64,0.28,0.511,0.541,5.87
2023-03-04 01:00:00,13.53,275.05,1.458,5,8.48,44.89,11.59,9.77,0.144,1.061,1.156,8.95
2023-03-04 02:00:00,6.53,231.16,1.882,6,10.73,23.13,32.46,23.45,0.283,1.935,2.086,7.8
2023-03-04 03:00:00,10.69,431.36,1.833,5,1.64,30.97,25.87,20.79,0.599,1.899,1.831,-3.58
2023-03-04 04:00:00,10.55,471.44,1.898,3,11.24,39.97,36.27,21.16,0.372,1.399,1.373,-1.86
2023-03-04 05:00:00,14.24,217.25,0.565,5,2.04,14.11,11.02,29.62,0.385,1.616,1.716,6.19
2023-03-04 06:00:00,12.94,496.39,0.35,4,1.0,34.13,19.72,58.18,1.063,0.435,0.443,1.84
2023-03-04 07:00:00,3.34,211.65,0.674,5,14.64,24.31,34.15,64.34,0.667,1.471,1.485,0.95
2023-03-04 08:00:00,6.86,295.48,1.801,4,14.35,17.22,5.67,18.14,0.902,1.274,1.383,8.56
2023-03-04 09:00:00,10.68,449.86,1.947,7,0.91,24.1,8.93,40.29,0.139,0.274,0.276,0.73
2023-03-04 10:00:00,21.41,431.11,1.733,7,6.65,12.66,39.67,46.4,0.502,0.315,0.316,0.32
2023-03-04 11:00:00,13.03,593.05,0.309,6,2.79,34.34,14.81,38.92,0.627,0.306,0.278,-9.15
2023-03-04 12:00:00,20.19,173.84,1.9,6,7.28,18.85,39.14,33.21,0.305,1.476,1.349,-8.6
2023-03-04 13:00:00,11.09,414.27,0.904,6,12.45,20.9,11.39,17.48,0.232,0.369,0.333,-9.76
2023-03-04 14:00:00,17.55,385.33,0.118,5,14.26,14.24,17.64,36.73,1.057,0.989,1.071,8.29
2023-03-04 15:00:00,10.05,553.3,0.941,6,9.51,40.26,31.35,31.08,1.133,0.778,0.764,-1.8
2023-03-04 16:00:00,17.06,136.0,0.188,5,5.31,27.27,28.02,56.71,0.187,1.146,1.139,-0.61
2023-03-04 17:00:00,6.26,463.49,1.133,5,9.05,30.03,25.34,54.63,0.484,1.442,1.542,6.93
2023-03-04 18:00:00,23.05,362.55,0.743,2,4.68,29.93,23.55,13.71,1.154,1.401,1.432,2.21
2023-03-04 19:00:00,11.99,201.07,1.0,2,13.65,24.37,34.52,10.75,0.191,1.079,1.103,2.22
2023-03-04 20:00:00,2.17,310.94,1.265,5,13.06,16.74,13.22,64.03,0.808,0.982,0.942,-4.07
2023-03-04 21:00:00,10.94,233.58,1.751,7,8.37,36.08,20.49,39.81,1.169,0.856,0.913,6.66
2023-03-04 22:00:00,13.06,368.62,1.358,4,4.87,14.45,10.44,60.76,1.176,1.738,1.622,-6.67
2023-03-04 23:00:00,15.45,538.95,0.925,3,4.4,13.64,25.86,8.78,0.618,0.729,0.664,-8.92
2023-03-05 00:00:00,28.38,363.12,1.657,1,0.5,34.86,13.77,39.22,0.279,0.593,0.556,-6.24
2023-03-05 01:00:00,5.48,397.45,1.821,2,12.24,17.31,16.68,40.06,0.322,1.512,1.442,-4.63
2023-03-05 02:00:00,28.51,335.31,0.328,5,6.76,20.74,21.49,60.95,1.079,0.784,0.75,-4.34
2023-03-05 03:00:00,8.36,78.14,1.111,1,4.88,26.63,5.94,11.34,1.103,1.709,1.767,3.39
2023-03-05 04:00:00,4.4,178.07,0.641,2,7.07,25.73,8.22,20.63,0.769,0.723,0.682,-5.67
2023-03-05 05:00:00,5.58,320.6,0.189,3,12.28,34.8,29.01,31.42,0.943,1.434,1.485,3.56
2023-03-05 06:00:00,12.52,220.63,1.37,4,1.87,31.82,20.01,61.28,0.914,0.186,0.171,-8.06
2023-03-05 07:00:00,3.85,149.97,1.739,5,12.86,32.55,35.27,66.03,0.828,0.833,0.774,-7.08
2023-03-05 08:00:00,6.35,327.27,0.41,3,13.46,34.99,29.31,69.53,1.01,0.752,0.753,0.13
2023-03-05 09:00:00,10.74,227.55,1.644,7,14.2,20.24,5.28,67.35,0.854,1.652,1.791,8.41
2023-03-05 10:00:00,22.93,191.96,1.721,2,5.96,21.28,26.58,5.39,0.687,1.937,2.076,7.18
2023-03-05 11:00:00,15.15,305.19,1.837,5,3.26,25.33,8.28,8.1,0.361,0.976,1.068,9.43
2023-03-05 12:00:00,8.62,123.31,0.604,1,5.6,20.76,32.33,14.59,0.918,1.667,1.717,3.0
2023-03-05 13:00:00,12.48,560.26,1.818,7,4.99,44.47,39.7,27.68,0.621,1.429,1.479,3.5
2023-03-05 14:00:00,9.99,527.24,0.709,7,2.64,38.49,23.59,58.94,0.424,1.938,1.986,2.48
2023-03-05 15:00:00,2.89,439.19,1.149,6,9.11,15.76,28.9,63.02,0.982,1.641,1.681,2.44
2023-03-05 16:00:00,25.58,108.42,0.196,4,7.15,10.2,13.31,17.14,0.866,0.247,0.23,-6.88
2023-03-05 17:00:00,23.17,476.73,0.183,7,12.99,11.5,20.32,45.28,1.131,1.455,1.468,0.89
2023-03-05 18:00:00,7.87,494.38,1.469,2,0.48,18.54,34.96,64.63,0.282,1.117,1.092,-2.24
2023-03-05 19:00:00,5.74,472.27,0.945,4,9.66,14.0,10.86,35.14,0.814,0.131,0.129,-1.53
2023-03-05 20:00:00,2.96,112.68,0.587,5,11.44,28.67,14.29,11.73,0.369,0.577,0.58,0.52
2023-03-05 21:00:00,13.03,404.15,0.462,6,11.39,40.03,20.59,34.76,1.094,1.851,1.713,-7.46
2023-03-05 22:00:00,13.09,508.88,1.373,3,13.29,35.79,29.93,29.43,0.209,1.86,1.808,-2.8
2023-03-05 23:00:00,4.15,367.54,0.101,4,10.94,17.55,18.16,42.55,0.822,1.618,1.477,-8.71
2023-03-06 00:00:00,10.08,405.52,1.631,1,13.92,23.98,37.47,33.51,0.97,1.965,2.154,9.62
2023-03-06 01:00:00,14.83,302.1,0.251,2,4.99,27.78,8.31,6.13,0.49,1.632,1.507,-7.66
2023-03-06 02:00:00,5.42,340.79,0.464,1,7.55,38.36,17.98,69.61,1.15,0.119,0.113,-5.04
2023-03-06 03:00:00,7.13,68.91,0.834,4,0.21,39.37,29.81,40.33,1.036,0.647,0.698,7.88
2023-03-06 04:00:00,7.07,401.43,1.021,6,0.1,41.84,12.91,35.79,0.424,0.158,0.157,-0.63
2023-03-06 05:00:00,4.38,94.8,0.774,3,3.6,27.82,27.97,67.05,0.108,0.279,0.259,-7.17
2023-03-06 06:00:00,7.24,289.26,0.709,3,1.51,34.3,10.75,15.13,0.426,0.516,0.504,-2.33
2023-03-06 07:00:00,1.8,210.96,1.931,1,3.9,13.91,6.96,17.3,0.409,1.057,0.976,-7.66
2023-03-06 08:00:00,6.79,349.99,1.319,5,2.66,29.79,9.24,57.52,1.079,1.71,1.607,-6.02
2023-03-06 09:00:00,6.87,123.38,0.145,5,0.43,18.7,37.55,21.95,1.164,1.738,1.582,-8.98
2023-03-06 10:00:00,7.94,430.4,0.917,6,13.64,25.11,24.31,56.95,0.177,1.271,1.255,-1.26
2023-03-06 11:00:00,11.83,487.26,1.763,3,0.12,32.19,32.87,22.65,0.618,1.864,1.978,6.12
2023-03-06 12:00:00,2.73,139.84,0.673,1,11.04,18.99,16.64,7.16,0.703,1.05,1.068,1.71
2023-03-06 13:00:00,3.25,107.37,0.28,1,2.28,11.83,25.74,38.61,0.202,1.789,1.827,2.12
2023-03-06 14:00:00,4.29,130.03,1.541,1,13.68,10.36,22.32,17.78,0.515,0.963,0.905,-6.02
2023-03-06 15:00:00,2.45,532.42,1.251,4,13.39,10.78,38.1,54.26,0.449,0.627,0.607,-3.19
2023-03-06 16:00:00,12.79,340.5,1.184,6,9.81,10.29,31.17,46.68,0.69,1.841,1.968,6.9
2023-03-06 17:00:00,5.23,306.99,0.202,5,10.08,13.86,30.57,65.03,0.827,0.837,0.768,-8.24
2023-03-06 18:00:00,8.13,108.69,0.367,5,0.08,18.38,6.62,55.89,0.874,1.056,1.132,7.2
2023-03-06 19:00:00,3.97,407.26,1.283,4,14.77,17.74,24.24,16.75,0.25,0.725,0.723,-0.28
2023-03-06 20:00:00,6.22,527.4,0.495,2,13.17,44.54,21.34,57.01,0.994,1.359,1.451,6.77
2023-03-06 21:00:00,10.43,505.5,1.058,4,13.43,20.71,37.47,46.71,0.846,1.991,1.919,-3.62
2023-03-06 22:00:00,10.8,394.33,1.135,6,9.89,14.46,14.01,48.48,1.078,0.148,0.143,-3.38
2023-03-06 23:00:00,3.39,91.4,0.639,1,5.17,29.09,14.44,59.1,0.594,1.81,1.901,5.03
2023-03-07 00:00:00,7.82,111.82,1.902,4,13.4,40.03,19.4,42.3,1.083,0.107,0.113,5.61
2023-03-07 01:00:00,4.03,77.12,1.701,1,4.37,33.73,13.52,35.29,1.052,0.792,0.749,-5.43
2023-03-07 02:00:00,7.6,191.61,1.473,6,8.44,20.36,9.52,46.38,0.582,0.42,0.46,9.52
2023-03-07 03:00:00,4.87,124.61,0.248,7,1.5,29.66,35.01,24.37,0.519,1.539,1.411,-8.32
2023-03-07 04:00:00,26.64,193.03,0.302,6,13.83,35.02,24.54,16.87,1.126,0.196,0.179,-8.67
2023-03-07 05:00:00,14.77,261.78,1.036,3,2.11,35.48,35.15,45.08,0.887,1.152,1.174,1.91
2023-03-07 06:00:00,11.14,568.64,0.405,1,3.37,33.33,34.09,20.2,1.121,0.66,0.689,4.39
2023-03-07 07:00:00,6.66,385.71,1.959,5,8.37,40.48,14.87,10.19,0.977,0.354,0.387,9.32
2023-03-07 08:00:00,15.07,509.24,0.401,4,11.46,40.45,24.17,5.04,0.77,1.566,1.536,-1.92
2023-03-07 09:00:00,8.0,440.69,1.026,7,9.29,30.26,7.91,44.54,0.227,0.513,0.464,-9.55
2023-03-07 10:00:00,24.88,111.88,0.792,6,3.48,25.04,37.03,28.54,0.421,0.525,0.536,2.1
2023-03-07 11:00:00,16.11,454.76,1.315,1,0.01,32.45,19.15,53.9,1.166,0.623,0.597,-4.17
2023-03-07 12:00:00,6.18,201.3,0.345,7,11.36,38.64,18.78,29.39,0.451,1.215,1.199,-1.32
2023-03-07 13:00:00,23.04,401.51,0.918,2,14.78,10.2,15.6,36.59,0.203,1.353,1.35,-0.22
2023-03-07 14:00:00,6.69,237.53,0.622,3,12.15,44.72,21.12,31.46,0.878,0.133,0.121,-9.02
2023-03-07 15:00:00,27.66,598.72,1.787,2,6.9,16.4,13.81,47.29,0.907,0.56,0.558,-0.36
2023-03-07 16:00:00,23.85,194.95,0.177,6,13.56,26.46,18.12,28.15,0.414,0.919,0.905,-1.52
2023-03-07 17:00:00,10.39,203.52,1.836,2,6.15,40.52,33.0,67.64,0.427,0.731,0.762,4.24
2023-03-07 18:00:00,1.88,561.87,1.683,2,7.87,17.88,34.2,65.85,0.616,1.78,1.832,2.92
2023-03-07 19:00:00,9.81,63.55,0.665,3,7.16,26.69,15.65,60.12,0.124,1.597,1.496,-6.32
2023-03-07 20:00:00,3.07,433.18,1.6,3,6.71,14.64,21.42,64.82,0.968,1.289,1.213,-5.9
2023-03-07 21:00:00,4.99,448.93,0.159,3,11.63,23.83,35.58,34.19,0.449,0.742,0.705,-4.99
2023-03-07 22:00:00,5.32,510.01,1.937,7,7.9,16.2,6.84,39.87,1.039,1.431,1.339,-6.43
2023-03-07 23:00:00,3.04,585.94,1.101,3,4.75,22.73,36.12,53.24,0.983,1.703,1.757,3.17
2023-03-08 00:00:00,9.84,586.58,0.676,2,3.87,23.07,12.67,50.25,0.828,1.23,1.352,9.92
2023-03-08 01:00:00,4.51,85.9,0.789,5,0.57,44.76,28.75,62.89,0.457,1.59,1.638,3.02
2023-03-08 02:00:00,6.93,502.01,0.226,5,8.75,44.82,25.39,51.56,0.668,1.523,1.555,2.1
2023-03-08 03:00:00,5.35,405.47,1.98,3,3.45,14.02,24.35,69.86,0.589,1.186,1.165,-1.77
2023-03-08 04:00:00,11.86,406.04,0.175,7,2.22,35.41,35.08,27.65,0.473,0.693,0.667,-3.75
2023-03-08 05:00:00,11.26,120.59,1.344,4,9.81,11.81,8.56,59.14,1.033,1.517,1.642,8.24
2023-03-08 06:00:00,6.5,407.6,0.941,1,10.22,11.06,17.15,50.35,0.632,0.493,0.539,9.33
2023-03-08 07:00:00,12.28,590.37,1.903,6,11.28,13.69,23.84,49.94,1.016,1.581,1.58,-0.06
2023-03-08 08:00:00,19.05,551.5,0.567,7,7.55,43.79,33.4,26.18,0.216,1.629,1.561,-4.17
2023-03-08 09:00:00,0.82,291.52,1.111,4,13.41,42.93,12.58,56.06,0.255,1.662,1.752,5.42
2023-03-08 10:00:00,5.1,71.97,1.016,6,14.05,16.79,33.1,63.52,1.175,0.999,0.926,-7.31
2023-03-08 11:00:00,3.63,249.26,1.435,4,12.11,15.66,18.99,19.21,0.747,0.466,0.491,5.36
2023-03-08 12:00:00,4.72,504.51,0.229,4,9.53,18.42,11.61,45.66,0.661,0.289,0.307,6.23
2023-03-08 13:00:00,0.63,435.82,0.468,5,4.56,28.04,31.56,30.49,0.675,1.512,1.399,-7.47
2023-03-08 14:00:00,0.77,302.64,0.508,1,14.74,29.94,8.18,69.32,0.337,1.784,1.954,9.53
2023-03-08 15:00:00,5.51,80.31,1.502,4,4.11,17.76,23.02,36.12,0.891,1.337,1.467,9.72
2023-03-08 16:00:00,5.38,284.79,0.459,3,3.04,36.48,7.24,19.84,0.193,0.374,0.407,8.82
2023-03-08 17:00:00,20.89,307.96,1.19,6,6.63,20.83,17.47,29.82,0.731,1.876,1.875,-0.05
2023-03-08 18:00:00,9.28,560.71,0.509,7,0.85,42.27,26.04,47.5,0.728,1.979,1.878,-5.1
2023-03-08 19:00:00,12.06,402.6,1.737,5,14.68,32.99,24.46,9.95,1.106,0.923,0.938,1.63
2023-03-08 20:00:00,68.05,221.41,1.89,6,8.83,25.27,19.16,44.23,0.679,1.23,1.21,-1.63
2023-03-08 21:00:00,25.16,338.93,1.085,3,8.35,37.65,20.02,65.53,0.251,1.577,1.484,-5.9
2023-03-08 22:00:00,8.04,86.33,0.769,3,9.84,38.63,12.94,60.27,0.73,1.499,1.476,-1.53
2023-03-08 23:00:00,5.88,584.91,0.545,4,7.46,20.17,20.96,9.4,0.2,1.939,2.003,3.3
2023-03-09 00:00:00,5.17,248.03,0.195,3,0.48,21.89,38.36,69.57,0.324,0.318,0.291,-8.49
2023-03-09 01:00:00,10.65,312.83,0.61,1,9.18,42.76,34.77,50.42,0.134,1.203,1.163,-3.33
2023-03-09 02:00:00,5.93,245.41,1.343,3,10.74,15.77,10.08,15.55,0.665,1.415,1.279,-9.61
2023-03-09 03:00:00,2.96,425.38,1.114,4,6.25,11.48,6.04,5.81,0.193,1.791,1.88,4.97
2023-03-09 04:00:00,5.33,414.23,1.894,6,11.36,25.89,37.67,16.13,0.616,1.761,1.811,2.84
2023-03-09 05:00:00,10.87,443.43,0.853,3,3.41,38.04,23.44,59.48,1.126,1.958,1.787,-8.73
2023-03-09 06:00:00,13.59,197.48,1.418,5,3.32,37.01,23.82,6.41,0.892,1.073,1.173,9.32
2023-03-09 07:00:00,26.87,223.62,1.03,7,2.42,42.18,32.33,20.15,0.185,1.678,1.518,-9.54
2023-03-09 08:00:00,8.98,118.89,1.074,5,5.58,28.66,16.01,54.22,0.347,0.912,0.928,1.75
2023-03-09 09:00:00,19.81,410.53,0.609,5,12.71,13.5,21.87,43.1,0.841,0.902,0.952,5.54
2023-03-09 10:00:00,7.14,71.89,0.964,6,12.42,30.6,38.9,55.88,1.084,0.581,0.614,5.68
2023-03-09 11:00:00,7.93,378.73,0.994,2,5.74,37.24,28.53,53.5,0.136,1.655,1.501,-9.31
2023-03-09 12:00:00,7.61,528.33,1.443,7,8.84,13.27,10.38,8.29,0.994,1.973,2.133,8.11
2023-03-09 13:00:00,9.8,539.96,1.887,5,10.81,16.04,9.66,63.01,0.718,0.587,0.636,8.35
2023-03-09 14:00:00,15.3,296.97,0.726,5,3.62,10.43,12.15,19.76,0.701,0.207,0.21,1.45
